file,title,file_caption_en,file_caption_nl,depicts_P180,depicts_P180_label_en,depicts_P180_description_en,depicts_P180_label_nl,depicts_P180_description_nl,categories,wikidata_usage,wikidata_label
https://commons.wikimedia.org/entity/M113900881,File:Onze afgevaardigden (1913) - Jan ter Laan (cropped).jpg,"Portrait of Jan ter Laan, Dutch politician (1872-1956)","Portret van Jan ter Laan, Nederlands politicus (1872-1956)",Q2868427,Jan ter Laan,Dutch politician (1872-1956),Jan ter Laan,Nederlands politicus (1872-1956),Jan ter Laan; Onze Afgevaardigden (1913); P.F. van den Ende,Q2868427,Jan ter Laan
https://commons.wikimedia.org/entity/M82883044,File:Onze afgevaardigden (1913) - Jan ter Laan.jpg,"Portrait of Jan ter Laan, Dutch politician (1872-1956)","Portret van Jan ter Laan, Nederlands politicus (1872-1956)",Q2868427,Jan ter Laan,Dutch politician (1872-1956),Jan ter Laan,Nederlands politicus (1872-1956),Jan ter Laan; Onze Afgevaardigden (1913); P.F. van den Ende,,
https://commons.wikimedia.org/entity/M82890738,File:Onze afgevaardigden (1913) - Jan van Best (cropped).jpg,"Portrait of Jan van Best, Dutch lawyer, jurist and politician (1880-1958)","Portret van Jan van Best, Nederlands advocaat (1880-1958)",Q4489434,Jan van Best,"Dutch lawyer, jurist and politician (1880-1958)",Jan van Best,Nederlands advocaat (1880-1958),Jan van Best; Onze Afgevaardigden (1913),Q4489434,Jan van Best
https://commons.wikimedia.org/entity/M82882843,File:Onze afgevaardigden (1913) - Jan van Best.jpg,"Portrait of Jan van Best, Dutch lawyer, jurist and politician (1880-1958)","Portret van Jan van Best, Nederlands advocaat (1880-1958)",Q4489434,Jan van Best,"Dutch lawyer, jurist and politician (1880-1958)",Jan van Best,Nederlands advocaat (1880-1958),Jan van Best; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82921088,File:Onze afgevaardigden (1913) - Jan van der Lande (cropped).jpg,"Portrait of Jan van der Lande, Dutch politician (1866-1943)","Portret van Jan van der Lande, Nederlands politicus (1866-1943)",Q1848558,Jan van der Lande,Dutch politician (1866-1943),Jan van der Lande,Nederlands politicus (1866-1943),Jan van der Lande; Onze Afgevaardigden (1913),Q1848558,Jan van der Lande
https://commons.wikimedia.org/entity/M82882728,File:Onze afgevaardigden (1913) - Jan van der Lande.jpg,"Portrait of Jan van der Lande, Dutch politician (1866-1943)","Portret van Jan van der Lande, Nederlands politicus (1866-1943)",Q1848558,Jan van der Lande,Dutch politician (1866-1943),Jan van der Lande,Nederlands politicus (1866-1943),Jan van der Lande; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82890452,File:Onze afgevaardigden (1913) - Jan van der Molen Tzn. (cropped).jpg,"Portrait of Jan van der Molen, Dutch teacher and politician (1867-1939)","Portret van Jan van der Molen, Nederlands onderwijzer (1867-1939)",Q3915705,Jan van der Molen,Dutch teacher and politician (1867-1939),Jan van der Molen,Nederlands onderwijzer (1867-1939),Jan van der Molen Tzn.; Onze Afgevaardigden (1913),Q3915705,Jan van der Molen
https://commons.wikimedia.org/entity/M82883097,File:Onze afgevaardigden (1913) - Jan van der Molen Tzn..jpg,"Portrait of Jan van der Molen, Dutch teacher and politician (1867-1939)","Portret van Jan van der Molen, Nederlands onderwijzer (1867-1939)",Q3915705,Jan van der Molen,Dutch teacher and politician (1867-1939),Jan van der Molen,Nederlands onderwijzer (1867-1939),Jan van der Molen Tzn.; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M98342731,File:Onze afgevaardigden (1913) - Jan van Leeuwen (cropped).jpg,"Portrait of Jan van Leeuwen, Dutch politician (1868-1922)","Portret van Jan van Leeuwen, SDAP politicus (1868-1922)",Q27651869,Jan van Leeuwen,Dutch politician (1868-1922),Jan van Leeuwen,SDAP politicus (1868-1922),Jan van Leeuwen (SDAP); Onze Afgevaardigden (1913); Photographs by Corine Ingelse,Q27651869,Jan van Leeuwen
https://commons.wikimedia.org/entity/M82883056,File:Onze afgevaardigden (1913) - Jan van Leeuwen.jpg,"Portrait of Jan van Leeuwen, Dutch politician (1868-1922)","Portret van Jan van Leeuwen, SDAP politicus (1868-1922)",Q27651869,Jan van Leeuwen,Dutch politician (1868-1922),Jan van Leeuwen,SDAP politicus (1868-1922),Jan van Leeuwen (SDAP); Onze Afgevaardigden (1913); Photographs by Corine Ingelse,,
https://commons.wikimedia.org/entity/M82963463,File:Onze afgevaardigden (1913) - Jan Woltjer (cropped).jpg,"Portrait of Jan Woltjer, Dutch politician (1849-1917)","Portret van Jan Woltjer, Nederlands classicus en politicus (1849-1917)",Q2615643,Jan Woltjer,Dutch politician (1849-1917),Jan Woltjer,Nederlands classicus en politicus (1849-1917),Jan Woltjer; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82882802,File:Onze afgevaardigden (1913) - Jan Woltjer.jpg,"Portrait of Jan Woltjer, Dutch politician (1849-1917)","Portret van Jan Woltjer, Nederlands classicus en politicus (1849-1917)",Q2615643,Jan Woltjer,Dutch politician (1849-1917),Jan Woltjer,Nederlands classicus en politicus (1849-1917),Jan Woltjer; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82883465,File:Onze afgevaardigden (1913) - Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn (cropped).jpg,"Portrait of Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn, Dutch lawyer and politician (1873-1936)","Portret van Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn, Nederlands politicus (1873-1936)",Q1971288,Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn,Dutch lawyer and politician (1873-1936),Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn,Nederlands politicus (1873-1936),Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82883265,File:Onze afgevaardigden (1913) - Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn.jpg,"Portrait of Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn, Dutch lawyer and politician (1873-1936)","Portret van Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn, Nederlands politicus (1873-1936)",Q1971288,Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn,Dutch lawyer and politician (1873-1936),Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn,Nederlands politicus (1873-1936),Jean Baptiste Louis Corneille Charles de Wijkerslooth de Weerdesteyn; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82882999,File:Onze afgevaardigden (1913) - Joannes Coenraad Jansen.jpg,"Portrait of Joannes Coenraad Jansen, politician (1840-1925)","Portret van Joannes Coenraad Jansen, Nederlands politicus (1840-1925)",Q1983550,Joannes Coenraad Jansen,politician (1840-1925),Joannes Coenraad Jansen,Nederlands politicus (1840-1925),Joannes Coenraad Jansen; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82891670,File:Onze afgevaardigden (1913) - Johan Hugo Wicher Quirijn ter Spill (cropped).jpg,"Portrait of Johan Hugo Wicher Quirijn ter Spill, Dutch politician (1874-1946)","Portret van Johan Hugo Wicher Quirijn ter Spill, Nederlands politicus (1874-1946)",Q3283523,Johan Hugo Wicher Quirijn ter Spill,Dutch politician (1874-1946),Johan Hugo Wicher Quirijn ter Spill,Nederlands politicus (1874-1946),Johan Hugo Wicher Quirijn ter Spill; Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen,Q3283523,Johan Hugo Wicher Quirijn ter Spill
https://commons.wikimedia.org/entity/M82883194,File:Onze afgevaardigden (1913) - Johan Hugo Wicher Quirijn ter Spill.jpg,"Portrait of Johan Hugo Wicher Quirijn ter Spill, Dutch politician (1874-1946)","Portret van Johan Hugo Wicher Quirijn ter Spill, Nederlands politicus (1874-1946)",Q3283523,Johan Hugo Wicher Quirijn ter Spill,Dutch politician (1874-1946),Johan Hugo Wicher Quirijn ter Spill,Nederlands politicus (1874-1946),Johan Hugo Wicher Quirijn ter Spill; Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen,,
https://commons.wikimedia.org/entity/M82882995,File:Onze afgevaardigden (1913) - Johan Willem Herman Meyert van Idsinga.jpg,"Portrait of Johan Willem Herman Meyert van Idsinga, Dutch politician (1854-1921)","Portret van Johan Willem Herman Meyert van Idsinga, Nederlands politicus (1854-1921)",Q2518972,Johan Willem Herman Meyert van Idsinga,Dutch politician (1854-1921),Johan Willem Herman Meyert van Idsinga,Nederlands politicus (1854-1921),Johan Willem Herman Meyert van Idsinga; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82893511,File:Onze afgevaardigden (1913) - Joost van Vollenhoven (cropped).jpg,"Portrait of Joost van Vollenhoven, Dutch politician (1866-1923)","Portret van Joost van Vollenhoven, Nederlands politicus (1866-1923)",Q2263596,Joost van Vollenhoven,Dutch politician (1866-1923),Joost van Vollenhoven,Nederlands politicus (1866-1923),Joost van Vollenhoven (1866-1923); Onze Afgevaardigden (1913),Q2263596,Joost van Vollenhoven
https://commons.wikimedia.org/entity/M82883243,File:Onze afgevaardigden (1913) - Joost van Vollenhoven.jpg,"Portrait of Joost van Vollenhoven, Dutch politician (1866-1923)","Portret van Joost van Vollenhoven, Nederlands politicus (1866-1923)",Q2263596,Joost van Vollenhoven,Dutch politician (1866-1923),Joost van Vollenhoven,Nederlands politicus (1866-1923),Joost van Vollenhoven (1866-1923); Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82883066,File:Onze afgevaardigden (1913) - Joseph Limburg.jpg,"Portrait of Joseph Limburg, Dutch politician and lawyer (1866-1940)","Portret van Joseph Limburg, Nederlands politicus (1866-1940)",Q14851974,Joseph Limburg,Dutch politician and lawyer (1866-1940),Joseph Limburg,Nederlands politicus (1866-1940),Joseph Limburg; Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen,,
https://commons.wikimedia.org/entity/M82883112,File:Onze afgevaardigden (1913) - Joseph Willem Jan Carel Marie van Nispen tot Sevenaer.jpg,"Portrait of Joseph Willem Jan Carel Marie van Nispen tot Sevenaer, Dutch politician (1861-1917)","Portret van Joseph Willem Jan Carel Marie van Nispen tot Sevenaer, Nederlands politicus (1861-1917)",Q2296823,Joseph Willem Jan Carel Marie van Nispen tot Sevenaer,Dutch politician (1861-1917),Joseph Willem Jan Carel Marie van Nispen tot Sevenaer,Nederlands politicus (1861-1917),Joseph Willem Jan Carel Marie van Nispen tot Sevenaer; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82896990,File:Onze afgevaardigden (1913) - Klaas de Boer Czn. (cropped).jpg,"Portrait of Klaas de Boer Czn, Dutch politician (1852-1936)","Portret van Klaas de Boer Czn, Nederlands politicus (1852-1936)",Q2127281,Klaas de Boer Czn.,Dutch politician (1852-1936),Klaas de Boer Czn.,Nederlands politicus (1852-1936),Klaas de Boer Czn.; Onze Afgevaardigden (1913); Photographs by E. v.d. Kerkhoff,Q2127281,Klaas de Boer Czn.
https://commons.wikimedia.org/entity/M82882655,File:Onze afgevaardigden (1913) - Klaas de Boer Czn..jpg,"Portrait of Klaas de Boer Czn, Dutch politician (1852-1936)","Portret van Klaas de Boer Czn, Nederlands politicus (1852-1936)",Q2127281,Klaas de Boer Czn.,Dutch politician (1852-1936),Klaas de Boer Czn.,Nederlands politicus (1852-1936),Klaas de Boer Czn.; Onze Afgevaardigden (1913); Photographs by E. v.d. Kerkhoff,,
https://commons.wikimedia.org/entity/M82882924,File:Onze afgevaardigden (1913) - Kornelis Eland.jpg,"Portrait of Kornelis Eland, politician (1838-1927)","Portret van Kornelis Eland, Nederlands militair en politicus (1838-1927)",Q1997240,Kornelis Eland,politician (1838-1927),Kornelis Eland,Nederlands militair en politicus (1838-1927),Kornelis Eland; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82883047,File:Onze afgevaardigden (1913) - Kornelis ter Laan.jpg,"Portrait of Kornelis ter Laan, Dutch teacher and politician (1871-1963)","Portret van Kornelis ter Laan, Nederlands politicus (1871-1963)",Q2183315,Kornelis ter Laan,Dutch teacher and politician (1871-1963),Kornelis ter Laan,Nederlands politicus (1871-1963),Kornelis ter Laan; Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen,,
https://commons.wikimedia.org/entity/M82918779,File:Onze afgevaardigden (1913) - L.H.L.J. van der Maesen de Sombreff de Sombreff (cropped).jpg,Portrait of L.H.L.J. van der Maesen de Sombreff de Sombreff (1854-1926),Portret van L.H.L.J. van der Maesen de Sombreff de Sombreff (1854-1926),Q20857370,Louis van der Maesen de Sombreff,Dutch politician (1854-1926),Louis Henri Leonard Joseph van der Maesen de Sombreff de Sombreff,Nederlands rooms-katholiek politicus (1854-1926),L.H.L.J. van der Maesen de Sombreff de Sombreff; Onze Afgevaardigden (1913),Q20857370,Louis van der Maesen de Sombreff
https://commons.wikimedia.org/entity/M82882739,File:Onze afgevaardigden (1913) - L.H.L.J. van der Maesen de Sombreff de Sombreff.jpg,Portrait of L.H.L.J. van der Maesen de Sombreff de Sombreff (1854-1926),Portret van L.H.L.J. van der Maesen de Sombreff de Sombreff (1854-1926),Q20857370,Louis van der Maesen de Sombreff,Dutch politician (1854-1926),Louis Henri Leonard Joseph van der Maesen de Sombreff de Sombreff,Nederlands rooms-katholiek politicus (1854-1926),L.H.L.J. van der Maesen de Sombreff de Sombreff; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82882644,File:Onze afgevaardigden (1913) - L.W.C van den Berg.jpg,Portrait of L.W.C van den Berg (1845-1927),Portret van L.W.C van den Berg (1845-1927),Q17308801,Lodewijk Willem Christiaan van den Berg,academic (1845-1927),Lodewijk Willem Christiaan van den Berg,Nederlands politicus (1845-1927),Lodewijk Willem Christiaan van den Berg; Onze Afgevaardigden (1913); Photographs by Charles Abraas,,
https://commons.wikimedia.org/entity/M82883147,File:Onze afgevaardigden (1913) - Leendert Nicolaas Roodenburg.jpg,"Portrait of Leendert Nicolaas Roodenburg, Dutch politician (1866-1929)","Portret van Leendert Nicolaas Roodenburg, Nederlands politicus (1866-1929)",Q27305802,Leendert Nicolaas Roodenburg,Dutch politician (1866-1929),Leendert Nicolaas Roodenburg,Nederlands politicus (1866-1929),1913 in Beverwijk; Leendert Nicolaas Roodenburg; Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen,,
https://commons.wikimedia.org/entity/M82882912,File:Onze afgevaardigden (1913) - Lodewijk Duymaer van Twist.jpg,"Portrait of Lodewijk Duymaer van Twist, Dutch politician (1865-1961)","Portret van Lodewijk Duymaer van Twist, Nederlands politicus (1865-1961)",Q1825890,Lodewijk Duymaer van Twist,Dutch politician (1865-1961),Lodewijk Duymaer van Twist,Nederlands politicus (1865-1961),Lodewijk Duymaer van Twist; Onze Afgevaardigden (1913); Photographs by Herman Deutmann,,
https://commons.wikimedia.org/entity/M82882758,File:Onze afgevaardigden (1913) - Louis Regout.jpg,"Portrait of Louis Regout, Dutch politician (1861-1915)","Portret van Louis Regout, Nederlands politicus (1861-1915)",Q2278925,Louis Regout,Dutch politician (1861-1915),Louis Regout,Nederlands politicus (1861-1915),Louis Regout (1861-1915); Onze Afgevaardigden (1913); Photographs by Gustaaf Adolf Mögle,,
https://commons.wikimedia.org/entity/M82894746,File:Onze afgevaardigden (1913) - Maup Mendels (cropped).jpg,"Portrait of Maup Mendels, Dutch politician (1868-1944)","Portret van Maup Mendels, Nederlands politicus (1868-1944)",Q15879217,Maup Mendels,Dutch politician (1868-1944),Maup Mendels,Nederlands politicus (1868-1944),Maup Mendels; Onze Afgevaardigden (1913); Photographs by Cornelis Gerardus Leenheer,Q15879217,Maup Mendels
https://commons.wikimedia.org/entity/M82883091,File:Onze afgevaardigden (1913) - Maup Mendels.jpg,"Portrait of Maup Mendels, Dutch politician (1868-1944)","Portret van Maup Mendels, Nederlands politicus (1868-1944)",Q15879217,Maup Mendels,Dutch politician (1868-1944),Maup Mendels,Nederlands politicus (1868-1944),Maup Mendels; Onze Afgevaardigden (1913); Photographs by Cornelis Gerardus Leenheer,,
https://commons.wikimedia.org/entity/M83013826,File:Onze afgevaardigden (1913) - Max Charles Emile Bongaerts (cropped).jpg,"Portrait of Max Charles Emile Bongaerts, Dutch politician (1875-1959)","Portret van Max Charles Emile Bongaerts, Nederlands politicus (1875-1959)",Q2624958,Max Charles Emile Bongaerts,Dutch politician (1875-1959),Max Charles Emile Bongaerts,Nederlands politicus (1875-1959),Max Charles Emile Bongaerts; Onze Afgevaardigden (1913),Q2624958,Max Charles Emile Bongaerts
https://commons.wikimedia.org/entity/M82882865,File:Onze afgevaardigden (1913) - Max Charles Emile Bongaerts.jpg,"Portrait of Max Charles Emile Bongaerts, Dutch politician (1875-1959)","Portret van Max Charles Emile Bongaerts, Nederlands politicus (1875-1959)",Q2624958,Max Charles Emile Bongaerts,Dutch politician (1875-1959),Max Charles Emile Bongaerts,Nederlands politicus (1875-1959),Max Charles Emile Bongaerts; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82920940,File:Onze afgevaardigden (1913) - Meinard Tydeman (cropped).jpg,"Portrait of Meinard Tydeman, Dutch politician (1854-1916)","Portret van Meinard Tydeman, Nederlands politicus (1854-1916)",Q2542784,Meinard Tydeman,Dutch politician (1854-1916),Meinard Tydeman,Nederlands politicus (1854-1916),Meinard Tydeman (1854-1916); Onze Afgevaardigden (1913); Photographs by Franz Reissig,Q2542784,Meinard Tydeman
https://commons.wikimedia.org/entity/M82883209,File:Onze afgevaardigden (1913) - Meinard Tydeman.jpg,"Portrait of Meinard Tydeman, Dutch politician (1854-1916)","Portret van Meinard Tydeman, Nederlands politicus (1854-1916)",Q2542784,Meinard Tydeman,Dutch politician (1854-1916),Meinard Tydeman,Nederlands politicus (1854-1916),Meinard Tydeman (1854-1916); Onze Afgevaardigden (1913); Photographs by Franz Reissig,,
https://commons.wikimedia.org/entity/M82883115,File:Onze afgevaardigden (1913) - Octaaf van Nispen tot Sevenaer.jpg,"Portrait of Octaaf van Nispen tot Sevenaer, Dutch politician (1867-1956)","Portret van Octaaf van Nispen tot Sevenaer, Nederlands politicus (1867-1956)",Q2243261,Octaaf van Nispen tot Sevenaer,Dutch politician (1867-1956),Octaaf van Nispen tot Sevenaer,Nederlands politicus (1867-1956),Octaaf van Nispen tot Sevenaer; Onze Afgevaardigden (1913),,
https://commons.wikimedia.org/entity/M82907337,File:Onze afgevaardigden (1913) - Oscar Haffmans (cropped).jpg,"Portrait of Oscar Haffmans, Dutch politician (1859-1933)","Portret van Oscar Haffmans, Nederlands politicus (1859-1933)",Q17561020,Oscar Haffmans,Dutch politician (1859-1933),Oscar Haffmans,Nederlands politicus (1859-1933),Onze Afgevaardigden (1913); Oscar Haffmans; Photographs by Alex van Dijck,Q17561020,Oscar Haffmans
https://commons.wikimedia.org/entity/M82882692,File:Onze afgevaardigden (1913) - Oscar Haffmans.jpg,"Portrait of Oscar Haffmans, Dutch politician (1859-1933)","Portret van Oscar Haffmans, Nederlands politicus (1859-1933)",Q17561020,Oscar Haffmans,Dutch politician (1859-1933),Oscar Haffmans,Nederlands politicus (1859-1933),Onze Afgevaardigden (1913); Oscar Haffmans; Photographs by Alex van Dijck,,
https://commons.wikimedia.org/entity/M82883299,File:Onze afgevaardigden (1913) - Otto Jacob Eifelanus van Wassenaer van Catwijck (cropped).jpg,"Portrait of Otto Jacob Eifelanus van Wassenaer van Catwijck, Dutch politician (1856-1939)","Portret van Otto Jacob Eifelanus van Wassenaer van Catwijck, Nederlands politicus (1856-1939)",Q2643774,Otto Jacob Eifelanus van Wassenaer van Catwijck,Dutch politician (1856-1939),Otto Jacob Eifelanus van Wassenaer van Catwijck,Nederlands politicus (1856-1939),Onze Afgevaardigden (1913); Otto Jacob Eifelanus van Wassenaer van Catwijck,Q2643774,Otto Jacob Eifelanus van Wassenaer van Catwijck
https://commons.wikimedia.org/entity/M82883258,File:Onze afgevaardigden (1913) - Otto Jacob Eifelanus van Wassenaer van Catwijck.jpg,"Portrait of Otto Jacob Eifelanus van Wassenaer van Catwijck, Dutch politician (1856-1939)","Portret van Otto Jacob Eifelanus van Wassenaer van Catwijck, Nederlands politicus (1856-1939)",Q2643774,Otto Jacob Eifelanus van Wassenaer van Catwijck,Dutch politician (1856-1939),Otto Jacob Eifelanus van Wassenaer van Catwijck,Nederlands politicus (1856-1939),Onze Afgevaardigden (1913); Otto Jacob Eifelanus van Wassenaer van Catwijck,,
https://commons.wikimedia.org/entity/M82894996,File:Onze afgevaardigden (1913) - Petrus Boele Jacobus Ferf (cropped).jpg,"Portrait of Petrus Boele Jacobus Ferf, Dutch politician (1854-1916)","Portret van Petrus Boele Jacobus Ferf, Nederlands politicus (1854-1916)",Q2199990,Petrus Boele Jacobus Ferf,Dutch politician (1854-1916),Petrus Boele Jacobus Ferf,Nederlands politicus (1854-1916),Onze Afgevaardigden (1913); Petrus Boele Jacobus Ferf,Q2199990,Petrus Boele Jacobus Ferf
https://commons.wikimedia.org/entity/M82882681,File:Onze afgevaardigden (1913) - Petrus Boele Jacobus Ferf.jpg,"Portrait of Petrus Boele Jacobus Ferf, Dutch politician (1854-1916)","Portret van Petrus Boele Jacobus Ferf, Nederlands politicus (1854-1916)",Q2199990,Petrus Boele Jacobus Ferf,Dutch politician (1854-1916),Petrus Boele Jacobus Ferf,Nederlands politicus (1854-1916),Onze Afgevaardigden (1913); Petrus Boele Jacobus Ferf,,
https://commons.wikimedia.org/entity/M82893191,File:Onze afgevaardigden (1913) - Petrus Franciscus Fruytier (cropped).jpg,"Portrait of Petrus Franciscus Fruytier, Dutch politician (1852-1929)","Portret van Petrus Franciscus Fruytier, Nederlands politicus (1852-1929)",Q20971318,Petrus Franciscus Fruytier,Dutch politician (1852-1929),Petrus Franciscus Fruytier,Nederlands politicus (1852-1929),Cornelis Henning; Onze Afgevaardigden (1913); Petrus Franciscus Fruytier,Q20971318,Petrus Franciscus Fruytier
https://commons.wikimedia.org/entity/M82882939,File:Onze afgevaardigden (1913) - Petrus Franciscus Fruytier.jpg,"Portrait of Petrus Franciscus Fruytier, Dutch politician (1852-1929)","Portret van Petrus Franciscus Fruytier, Nederlands politicus (1852-1929)",Q20971318,Petrus Franciscus Fruytier,Dutch politician (1852-1929),Petrus Franciscus Fruytier,Nederlands politicus (1852-1929),Cornelis Henning; Onze Afgevaardigden (1913); Petrus Franciscus Fruytier,,
https://commons.wikimedia.org/entity/M82889645,File:Onze afgevaardigden (1913) - Petrus Josephus Johannus Sophia Marie van der Does de Willebois (cropped).jpg,"Portrait of Petrus Josephus Johannus Sophia Marie van der Does de Willebois, Dutch mayor (1843-1937)","Portret van Petrus Josephus Johannus Sophia Marie van der Does de Willebois, Nederlands politicus (1843-1937)",Q2197423,Petrus Josephus Johannus Sophia Marie van der Does de Willebois,Dutch mayor (1843-1937),Petrus van der Does de Willebois,Nederlands politicus (1843-1937),Onze Afgevaardigden (1913); Petrus van der Does de Willebois,,
https://commons.wikimedia.org/entity/M82882666,File:Onze afgevaardigden (1913) - Petrus Josephus Johannus Sophia Marie van der Does de Willebois.jpg,"Portrait of Petrus Josephus Johannus Sophia Marie van der Does de Willebois, Dutch mayor (1843-1937)","Portret van Petrus Josephus Johannus Sophia Marie van der Does de Willebois, Nederlands politicus (1843-1937)",Q2197423,Petrus Josephus Johannus Sophia Marie van der Does de Willebois,Dutch mayor (1843-1937),Petrus van der Does de Willebois,Nederlands politicus (1843-1937),Onze Afgevaardigden (1913); Petrus van der Does de Willebois,,
https://commons.wikimedia.org/entity/M82882810,File:Onze afgevaardigden (1913) - Piet Aalberse.jpg,"Portrait of Piet Aalberse, Dutch politician (1871-1948)","Portret van Piet Aalberse, Nederlands politicus en socioloog (1871-1948)",Q2335390,Piet Aalberse,Dutch politician (1871-1948),Piet Aalberse,Nederlands politicus en socioloog (1871-1948),Onze Afgevaardigden (1913); Photographs by Marinus Cornelis Dingjan; Piet Aalberse (1871-1948),,
https://commons.wikimedia.org/entity/M82915988,File:Onze afgevaardigden (1913) - Pieter Cornelis 't Hooft (cropped).jpg,"Portrait of Pieter Cornelis 't Hooft, Dutch politician (1849-1921)","Portret van Pieter Cornelis 't Hooft, Nederlandsd politicus (1849-1921)",Q2595451,Pieter Cornelis 't Hooft,Dutch politician (1849-1921),Pieter Cornelis 't Hooft,Nederlandsd politicus (1849-1921),Ferdinand Robert Ebner; Onze Afgevaardigden (1913); Pieter Cornelis 't Hooft,Q2595451,Pieter Cornelis 't Hooft
https://commons.wikimedia.org/entity/M82882698,File:Onze afgevaardigden (1913) - Pieter Cornelis 't Hooft.jpg,"Portrait of Pieter Cornelis 't Hooft, Dutch politician (1849-1921)","Portret van Pieter Cornelis 't Hooft, Nederlandsd politicus (1849-1921)",Q2595451,Pieter Cornelis 't Hooft,Dutch politician (1849-1921),Pieter Cornelis 't Hooft,Nederlandsd politicus (1849-1921),Ferdinand Robert Ebner; Onze Afgevaardigden (1913); Pieter Cornelis 't Hooft,,
https://commons.wikimedia.org/entity/M82883205,File:Onze afgevaardigden (1913) - Pieter Jelles Troelstra.jpg,"Portrait of Pieter Jelles Troelstra, Dutch politician (1860-1930)","Portret van Pieter Jelles Troelstra, Nederlands dichter, advocaat, journalist en politicus (1860-1930)",Q494665,Pieter Jelles Troelstra,Dutch politician (1860-1930),Pieter Jelles Troelstra,"Nederlands dichter, advocaat, journalist en politicus (1860-1930)",Onze Afgevaardigden (1913); Pieter Jelles Troelstra,,
https://commons.wikimedia.org/entity/M82919387,File:Onze afgevaardigden (1913) - Pieter Otto (cropped).jpg,"Portrait of Pieter Otto, Dutch politician (1872-1954)","Portret van Pieter Otto, Nederlands politicus (1872-1954)",Q27661130,Pieter Otto,Dutch politician (1872-1954),Pieter Otto,Nederlands politicus (1872-1954),M.H. Laddé; Onze Afgevaardigden (1913); Pieter Otto,Q27661130,Pieter Otto
https://commons.wikimedia.org/entity/M82883130,File:Onze afgevaardigden (1913) - Pieter Otto.jpg,"Portrait of Pieter Otto, Dutch politician (1872-1954)","Portret van Pieter Otto, Nederlands politicus (1872-1954)",Q27661130,Pieter Otto,Dutch politician (1872-1954),Pieter Otto,Nederlands politicus (1872-1954),M.H. Laddé; Onze Afgevaardigden (1913); Pieter Otto,,
https://commons.wikimedia.org/entity/M82904697,File:Onze afgevaardigden (1913) - Pieter Rink (cropped).jpg,"Portrait of Pieter Rink, Dutch politician (1851-1941)","Portret van Pieter Rink, Nederlands politicus (1851-1941)",Q5727733,Pieter Rink,Dutch politician (1851-1941),Pieter Rink,Nederlands politicus (1851-1941),Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen; Pieter Rink,,
https://commons.wikimedia.org/entity/M82883142,File:Onze afgevaardigden (1913) - Pieter Rink.jpg,"Portrait of Pieter Rink, Dutch politician (1851-1941)","Portret van Pieter Rink, Nederlands politicus (1851-1941)",Q5727733,Pieter Rink,Dutch politician (1851-1941),Pieter Rink,Nederlands politicus (1851-1941),Onze Afgevaardigden (1913); Photographs by Cornelis Johannes Lodewicus Vermeulen; Pieter Rink,,
https://commons.wikimedia.org/entity/M82882936,File:Onze afgevaardigden (1913) - Pieter van Foreest.jpg,"Portrait of Pieter van Foreest, Dutch politician (1845-1922)","Portret van Pieter van Foreest, Nederlands politicus (1845-1922)",Q3265117,Pieter van Foreest,Dutch politician (1845-1922),Pieter van Foreest,Nederlands politicus (1845-1922),Onze Afgevaardigden (1913); Photographs by Jacques Chrispijn; Pieter van Foreest,,
